filename	    accent	   study set spk	gender
G01405S1030.wav	American	abx	dev	G01405	Male
G01405S1032.wav	American	abx	dev	G01405	Male
G01405S1034.wav	American	abx	dev	G01405	Male
G01405S1037.wav	American	abx	dev	G01405	Male
G01405S1038.wav	American	abx	dev	G01405	Male
G01405S1039.wav	American	abx	dev	G01405	Male
G01405S1040.wav	American	abx	dev	G01405	Male
G01405S1041.wav	American	abx	dev	G01405	Male
G01405S1042.wav	American	abx	dev	G01405	Male
G01405S1045.wav	American	abx	dev	G01405	Male
G01405S1046.wav	American	abx	dev	G01405	Male
G01405S1047.wav	American	abx	dev	G01405	Male
G01405S1049.wav	American	abx	dev	G01405	Male
G01405S1052.wav	American	abx	dev	G01405	Male
G01405S1053.wav	American	abx	dev	G01405	Male
G01405S1054.wav	American	abx	dev	G01405	Male
G01405S1055.wav	American	abx	dev	G01405	Male
G01405S1057.wav	American	abx	dev	G01405	Male
G01405S1060.wav	American	abx	dev	G01405	Male
G01405S1061.wav	American	abx	dev	G01405	Male
G01405S1062.wav	American	abx	dev	G01405	Male
G01405S1063.wav	American	abx	dev	G01405	Male
G01405S1064.wav	American	abx	dev	G01405	Male
G01405S1065.wav	American	abx	dev	G01405	Male
G01405S1069.wav	American	abx	dev	G01405	Male
G01405S1071.wav	American	abx	dev	G01405	Male
G01405S1072.wav	American	abx	dev	G01405	Male
G01405S1073.wav	American	abx	dev	G01405	Male
G01405S1074.wav	American	abx	dev	G01405	Male
G01405S1076.wav	American	abx	dev	G01405	Male
G01405S1077.wav	American	abx	dev	G01405	Male
G01405S1079.wav	American	abx	dev	G01405	Male
G01405S1080.wav	American	abx	dev	G01405	Male
G01405S1081.wav	American	abx	dev	G01405	Male
G01405S1083.wav	American	abx	dev	G01405	Male
G01405S1084.wav	American	abx	dev	G01405	Male
G01405S1085.wav	American	abx	dev	G01405	Male
G01405S1086.wav	American	abx	dev	G01405	Male
G01405S1087.wav	American	abx	dev	G01405	Male
G01405S1089.wav	American	abx	dev	G01405	Male
G01405S1090.wav	American	abx	dev	G01405	Male
G01405S1091.wav	American	abx	dev	G01405	Male
G01405S1097.wav	American	abx	dev	G01405	Male
G01405S1101.wav	American	abx	dev	G01405	Male
G01405S1104.wav	American	abx	dev	G01405	Male
G01405S1108.wav	American	abx	dev	G01405	Male
G01405S1109.wav	American	abx	dev	G01405	Male
G01405S1110.wav	American	abx	dev	G01405	Male
G01405S1111.wav	American	abx	dev	G01405	Male
G01405S1112.wav	American	abx	dev	G01405	Male
G01405S1113.wav	American	abx	dev	G01405	Male
G01405S1114.wav	American	abx	dev	G01405	Male
G01405S1115.wav	American	abx	dev	G01405	Male
G01405S1119.wav	American	abx	dev	G01405	Male
G01405S1122.wav	American	abx	dev	G01405	Male
G01405S1123.wav	American	abx	dev	G01405	Male
G01405S1124.wav	American	abx	dev	G01405	Male
G01405S1125.wav	American	abx	dev	G01405	Male
G01405S1127.wav	American	abx	dev	G01405	Male
G01405S1128.wav	American	abx	dev	G01405	Male
G01405S1129.wav	American	abx	dev	G01405	Male
G01405S1134.wav	American	abx	dev	G01405	Male
G01405S1135.wav	American	abx	dev	G01405	Male
G01405S1136.wav	American	abx	dev	G01405	Male
G01405S1138.wav	American	abx	dev	G01405	Male
G01405S1139.wav	American	abx	dev	G01405	Male
G01405S1140.wav	American	abx	dev	G01405	Male
G01405S1141.wav	American	abx	dev	G01405	Male
G01405S1142.wav	American	abx	dev	G01405	Male
G01405S1143.wav	American	abx	dev	G01405	Male
G01405S1145.wav	American	abx	dev	G01405	Male
G01405S1146.wav	American	abx	dev	G01405	Male
G01405S1148.wav	American	abx	dev	G01405	Male
G01405S1149.wav	American	abx	dev	G01405	Male
G01405S1150.wav	American	abx	dev	G01405	Male
G01405S1152.wav	American	abx	dev	G01405	Male
G01405S1153.wav	American	abx	dev	G01405	Male
G01405S1155.wav	American	abx	dev	G01405	Male
G01405S1156.wav	American	abx	dev	G01405	Male
G01405S1158.wav	American	abx	dev	G01405	Male
G01405S1159.wav	American	abx	dev	G01405	Male
G01405S1161.wav	American	abx	dev	G01405	Male
G01405S1162.wav	American	abx	dev	G01405	Male
G01405S1163.wav	American	abx	dev	G01405	Male
G01405S1164.wav	American	abx	dev	G01405	Male
G01405S1165.wav	American	abx	dev	G01405	Male
G01405S1166.wav	American	abx	dev	G01405	Male
G01405S1167.wav	American	abx	dev	G01405	Male
G01405S1168.wav	American	abx	dev	G01405	Male
G01405S1169.wav	American	abx	dev	G01405	Male
G01405S1170.wav	American	abx	dev	G01405	Male
G01405S1171.wav	American	abx	dev	G01405	Male
G01405S1173.wav	American	abx	dev	G01405	Male
G01405S1175.wav	American	abx	dev	G01405	Male
G01405S1177.wav	American	abx	dev	G01405	Male
G01405S1179.wav	American	abx	dev	G01405	Male
G01405S1183.wav	American	abx	dev	G01405	Male
G01405S1184.wav	American	abx	dev	G01405	Male
G01405S1185.wav	American	abx	dev	G01405	Male
G01405S1186.wav	American	abx	dev	G01405	Male
G01405S1187.wav	American	abx	dev	G01405	Male
G01405S1188.wav	American	abx	dev	G01405	Male
G01897S1002.wav	American	abx	dev	G01897	Female
G01897S1003.wav	American	abx	dev	G01897	Female
G01897S1005.wav	American	abx	dev	G01897	Female
G01897S1008.wav	American	abx	dev	G01897	Female
G01897S1011.wav	American	abx	dev	G01897	Female
G01897S1012.wav	American	abx	dev	G01897	Female
G01897S1016.wav	American	abx	dev	G01897	Female
G01897S1019.wav	American	abx	dev	G01897	Female
G01897S1020.wav	American	abx	dev	G01897	Female
G01897S1021.wav	American	abx	dev	G01897	Female
G01897S1023.wav	American	abx	dev	G01897	Female
G01897S1024.wav	American	abx	dev	G01897	Female
G01897S1025.wav	American	abx	dev	G01897	Female
G01897S1029.wav	American	abx	dev	G01897	Female
G01897S1030.wav	American	abx	dev	G01897	Female
G01897S1033.wav	American	abx	dev	G01897	Female
G01897S1036.wav	American	abx	dev	G01897	Female
G01897S1038.wav	American	abx	dev	G01897	Female
G01897S1039.wav	American	abx	dev	G01897	Female
G01897S1040.wav	American	abx	dev	G01897	Female
G01897S1044.wav	American	abx	dev	G01897	Female
G01897S1046.wav	American	abx	dev	G01897	Female
G01897S1051.wav	American	abx	dev	G01897	Female
G01897S1052.wav	American	abx	dev	G01897	Female
G01897S1054.wav	American	abx	dev	G01897	Female
G01897S1055.wav	American	abx	dev	G01897	Female
G01897S1056.wav	American	abx	dev	G01897	Female
G01897S1057.wav	American	abx	dev	G01897	Female
G01897S1058.wav	American	abx	dev	G01897	Female
G01897S1060.wav	American	abx	dev	G01897	Female
G01897S1061.wav	American	abx	dev	G01897	Female
G01897S1062.wav	American	abx	dev	G01897	Female
G01897S1064.wav	American	abx	dev	G01897	Female
G01897S1065.wav	American	abx	dev	G01897	Female
G01897S1067.wav	American	abx	dev	G01897	Female
G01897S1068.wav	American	abx	dev	G01897	Female
G01897S1069.wav	American	abx	dev	G01897	Female
G01897S1071.wav	American	abx	dev	G01897	Female
G01897S1072.wav	American	abx	dev	G01897	Female
G01897S1073.wav	American	abx	dev	G01897	Female
G01897S1074.wav	American	abx	dev	G01897	Female
G01897S1075.wav	American	abx	dev	G01897	Female
G01897S1076.wav	American	abx	dev	G01897	Female
G01897S1078.wav	American	abx	dev	G01897	Female
G01897S1079.wav	American	abx	dev	G01897	Female
G01897S1082.wav	American	abx	dev	G01897	Female
G01897S1083.wav	American	abx	dev	G01897	Female
G01897S1084.wav	American	abx	dev	G01897	Female
G01897S1088.wav	American	abx	dev	G01897	Female
G01897S1089.wav	American	abx	dev	G01897	Female
G01897S1091.wav	American	abx	dev	G01897	Female
G01897S1094.wav	American	abx	dev	G01897	Female
G01897S1095.wav	American	abx	dev	G01897	Female
G01897S1096.wav	American	abx	dev	G01897	Female
G01897S1098.wav	American	abx	dev	G01897	Female
G01897S1099.wav	American	abx	dev	G01897	Female
G01897S1100.wav	American	abx	dev	G01897	Female
G01897S1102.wav	American	abx	dev	G01897	Female
G01897S1103.wav	American	abx	dev	G01897	Female
G01897S1104.wav	American	abx	dev	G01897	Female
G01897S1105.wav	American	abx	dev	G01897	Female
G01897S1107.wav	American	abx	dev	G01897	Female
G01897S1108.wav	American	abx	dev	G01897	Female
G01897S1109.wav	American	abx	dev	G01897	Female
G01897S1110.wav	American	abx	dev	G01897	Female
G01897S1113.wav	American	abx	dev	G01897	Female
G01897S1115.wav	American	abx	dev	G01897	Female
G01897S1116.wav	American	abx	dev	G01897	Female
G01897S1117.wav	American	abx	dev	G01897	Female
G01897S1118.wav	American	abx	dev	G01897	Female
G01897S1119.wav	American	abx	dev	G01897	Female
G01897S1120.wav	American	abx	dev	G01897	Female
G01897S1123.wav	American	abx	dev	G01897	Female
G01897S1127.wav	American	abx	dev	G01897	Female
G01897S1128.wav	American	abx	dev	G01897	Female
G01897S1129.wav	American	abx	dev	G01897	Female
G01897S1130.wav	American	abx	dev	G01897	Female
G01897S1131.wav	American	abx	dev	G01897	Female
G01897S1132.wav	American	abx	dev	G01897	Female
G01897S1133.wav	American	abx	dev	G01897	Female
G01897S1134.wav	American	abx	dev	G01897	Female
G01897S1136.wav	American	abx	dev	G01897	Female
G01897S1137.wav	American	abx	dev	G01897	Female
G01897S1138.wav	American	abx	dev	G01897	Female
G01897S1141.wav	American	abx	dev	G01897	Female
G01897S1142.wav	American	abx	dev	G01897	Female
G01897S1143.wav	American	abx	dev	G01897	Female
G01897S1144.wav	American	abx	dev	G01897	Female
G01897S1146.wav	American	abx	dev	G01897	Female
G01897S1151.wav	American	abx	dev	G01897	Female
G01897S1152.wav	American	abx	dev	G01897	Female
G01897S1153.wav	American	abx	dev	G01897	Female
G01897S1154.wav	American	abx	dev	G01897	Female
G01897S1155.wav	American	abx	dev	G01897	Female
G01897S1156.wav	American	abx	dev	G01897	Female
G01897S1158.wav	American	abx	dev	G01897	Female
G01897S1159.wav	American	abx	dev	G01897	Female
G01897S1161.wav	American	abx	dev	G01897	Female
G01897S1167.wav	American	abx	dev	G01897	Female
G01897S1170.wav	American	abx	dev	G01897	Female
G01897S1171.wav	American	abx	dev	G01897	Female
G01897S1172.wav	American	abx	dev	G01897	Female
G01897S1174.wav	American	abx	dev	G01897	Female
G01897S1177.wav	American	abx	dev	G01897	Female
G01897S1178.wav	American	abx	dev	G01897	Female
G01897S1179.wav	American	abx	dev	G01897	Female
G01897S1183.wav	American	abx	dev	G01897	Female
G01897S1185.wav	American	abx	dev	G01897	Female
G01897S1188.wav	American	abx	dev	G01897	Female
G01897S1189.wav	American	abx	dev	G01897	Female
G01897S1190.wav	American	abx	dev	G01897	Female
G01897S1192.wav	American	abx	dev	G01897	Female
G01897S1193.wav	American	abx	dev	G01897	Female
G01897S1194.wav	American	abx	dev	G01897	Female
G01897S1195.wav	American	abx	dev	G01897	Female
G01897S1197.wav	American	abx	dev	G01897	Female
G01897S1199.wav	American	abx	dev	G01897	Female
G01897S1200.wav	American	abx	dev	G01897	Female
G01897S1201.wav	American	abx	dev	G01897	Female
G01897S1203.wav	American	abx	dev	G01897	Female
G01897S1205.wav	American	abx	dev	G01897	Female
G01897S1208.wav	American	abx	dev	G01897	Female
G01897S1211.wav	American	abx	dev	G01897	Female
G01897S1212.wav	American	abx	dev	G01897	Female
G01897S1213.wav	American	abx	dev	G01897	Female
G10208S1001.wav	American	abx	dev	G10208	Female
G10208S1002.wav	American	abx	dev	G10208	Female
G10208S1003.wav	American	abx	dev	G10208	Female
G10208S1004.wav	American	abx	dev	G10208	Female
G10208S1005.wav	American	abx	dev	G10208	Female
G10208S1006.wav	American	abx	dev	G10208	Female
G10208S1007.wav	American	abx	dev	G10208	Female
G10208S1008.wav	American	abx	dev	G10208	Female
G10208S1009.wav	American	abx	dev	G10208	Female
G10208S1010.wav	American	abx	dev	G10208	Female
G10208S1011.wav	American	abx	dev	G10208	Female
G10208S1012.wav	American	abx	dev	G10208	Female
G10208S1014.wav	American	abx	dev	G10208	Female
G10208S1015.wav	American	abx	dev	G10208	Female
G10208S1016.wav	American	abx	dev	G10208	Female
G10208S1017.wav	American	abx	dev	G10208	Female
G10208S1018.wav	American	abx	dev	G10208	Female
G10208S1019.wav	American	abx	dev	G10208	Female
G10208S1020.wav	American	abx	dev	G10208	Female
G10208S1021.wav	American	abx	dev	G10208	Female
G10208S1023.wav	American	abx	dev	G10208	Female
G10208S1024.wav	American	abx	dev	G10208	Female
G10208S1025.wav	American	abx	dev	G10208	Female
G10208S1026.wav	American	abx	dev	G10208	Female
G10208S1027.wav	American	abx	dev	G10208	Female
G10208S1028.wav	American	abx	dev	G10208	Female
G10208S1029.wav	American	abx	dev	G10208	Female
G10208S1030.wav	American	abx	dev	G10208	Female
G10208S1031.wav	American	abx	dev	G10208	Female
G10208S1032.wav	American	abx	dev	G10208	Female
G10208S1033.wav	American	abx	dev	G10208	Female
G10208S1034.wav	American	abx	dev	G10208	Female
G10208S1035.wav	American	abx	dev	G10208	Female
G10208S1036.wav	American	abx	dev	G10208	Female
G10208S1037.wav	American	abx	dev	G10208	Female
G10208S1038.wav	American	abx	dev	G10208	Female
G10208S1040.wav	American	abx	dev	G10208	Female
G10208S1041.wav	American	abx	dev	G10208	Female
G10208S1042.wav	American	abx	dev	G10208	Female
G10208S1043.wav	American	abx	dev	G10208	Female
G10208S1044.wav	American	abx	dev	G10208	Female
G10208S1045.wav	American	abx	dev	G10208	Female
G10208S1046.wav	American	abx	dev	G10208	Female
G10208S1047.wav	American	abx	dev	G10208	Female
G10208S1048.wav	American	abx	dev	G10208	Female
G10208S1049.wav	American	abx	dev	G10208	Female
G10208S1050.wav	American	abx	dev	G10208	Female
G10208S1051.wav	American	abx	dev	G10208	Female
G10208S1052.wav	American	abx	dev	G10208	Female
G10208S1053.wav	American	abx	dev	G10208	Female
G10208S1054.wav	American	abx	dev	G10208	Female
G10208S1056.wav	American	abx	dev	G10208	Female
G10208S1057.wav	American	abx	dev	G10208	Female
G10208S1058.wav	American	abx	dev	G10208	Female
G10208S1059.wav	American	abx	dev	G10208	Female
G10208S1060.wav	American	abx	dev	G10208	Female
G10208S1061.wav	American	abx	dev	G10208	Female
G10208S1062.wav	American	abx	dev	G10208	Female
G10208S1063.wav	American	abx	dev	G10208	Female
G10208S1064.wav	American	abx	dev	G10208	Female
G10208S1065.wav	American	abx	dev	G10208	Female
G10208S1066.wav	American	abx	dev	G10208	Female
G10208S1067.wav	American	abx	dev	G10208	Female
G10208S1068.wav	American	abx	dev	G10208	Female
G10208S1069.wav	American	abx	dev	G10208	Female
G10208S1070.wav	American	abx	dev	G10208	Female
G10208S1071.wav	American	abx	dev	G10208	Female
G10208S1072.wav	American	abx	dev	G10208	Female
G10208S1073.wav	American	abx	dev	G10208	Female
G10208S1074.wav	American	abx	dev	G10208	Female
G10208S1075.wav	American	abx	dev	G10208	Female
G10208S1076.wav	American	abx	dev	G10208	Female
G10208S1077.wav	American	abx	dev	G10208	Female
G10208S1078.wav	American	abx	dev	G10208	Female
G10208S1079.wav	American	abx	dev	G10208	Female
G10208S1080.wav	American	abx	dev	G10208	Female
G10208S1081.wav	American	abx	dev	G10208	Female
G10208S1082.wav	American	abx	dev	G10208	Female
G10208S1083.wav	American	abx	dev	G10208	Female
G10208S1084.wav	American	abx	dev	G10208	Female
G10208S1085.wav	American	abx	dev	G10208	Female
G10208S1086.wav	American	abx	dev	G10208	Female
G10208S1087.wav	American	abx	dev	G10208	Female
G10208S1088.wav	American	abx	dev	G10208	Female
G10208S1089.wav	American	abx	dev	G10208	Female
G10208S1091.wav	American	abx	dev	G10208	Female
G10208S1092.wav	American	abx	dev	G10208	Female
G10208S1094.wav	American	abx	dev	G10208	Female
G10208S1095.wav	American	abx	dev	G10208	Female
G10208S1096.wav	American	abx	dev	G10208	Female
G10208S1097.wav	American	abx	dev	G10208	Female
G10208S1098.wav	American	abx	dev	G10208	Female
G10208S1099.wav	American	abx	dev	G10208	Female
G10208S1100.wav	American	abx	dev	G10208	Female
G10208S1101.wav	American	abx	dev	G10208	Female
G10208S1102.wav	American	abx	dev	G10208	Female
G10208S1103.wav	American	abx	dev	G10208	Female
G10208S1104.wav	American	abx	dev	G10208	Female
G10208S1105.wav	American	abx	dev	G10208	Female
G10208S1106.wav	American	abx	dev	G10208	Female
G10208S1107.wav	American	abx	dev	G10208	Female
G10208S1108.wav	American	abx	dev	G10208	Female
G10208S1109.wav	American	abx	dev	G10208	Female
G10208S1110.wav	American	abx	dev	G10208	Female
G10208S1111.wav	American	abx	dev	G10208	Female
G10208S1112.wav	American	abx	dev	G10208	Female
G10208S1113.wav	American	abx	dev	G10208	Female
G10208S1114.wav	American	abx	dev	G10208	Female
G10208S1115.wav	American	abx	dev	G10208	Female
G10208S1116.wav	American	abx	dev	G10208	Female
G10208S1117.wav	American	abx	dev	G10208	Female
G10208S1118.wav	American	abx	dev	G10208	Female
G10208S1119.wav	American	abx	dev	G10208	Female
G10208S1120.wav	American	abx	dev	G10208	Female
G10208S1121.wav	American	abx	dev	G10208	Female
G10208S1122.wav	American	abx	dev	G10208	Female
G10208S1123.wav	American	abx	dev	G10208	Female
G10208S1124.wav	American	abx	dev	G10208	Female
G10208S1125.wav	American	abx	dev	G10208	Female
G10208S1126.wav	American	abx	dev	G10208	Female
G10208S1127.wav	American	abx	dev	G10208	Female
G10208S1128.wav	American	abx	dev	G10208	Female
G10208S1129.wav	American	abx	dev	G10208	Female
G10208S1130.wav	American	abx	dev	G10208	Female
G10208S1131.wav	American	abx	dev	G10208	Female
G10208S1132.wav	American	abx	dev	G10208	Female
G10208S1133.wav	American	abx	dev	G10208	Female
G10208S1134.wav	American	abx	dev	G10208	Female
G10208S1135.wav	American	abx	dev	G10208	Female
G10208S1137.wav	American	abx	dev	G10208	Female
G10208S1138.wav	American	abx	dev	G10208	Female
G10208S1139.wav	American	abx	dev	G10208	Female
G10208S1140.wav	American	abx	dev	G10208	Female
G10208S1141.wav	American	abx	dev	G10208	Female
G10208S1142.wav	American	abx	dev	G10208	Female
G10208S1143.wav	American	abx	dev	G10208	Female
G10208S1144.wav	American	abx	dev	G10208	Female
G10208S1145.wav	American	abx	dev	G10208	Female
G10208S1146.wav	American	abx	dev	G10208	Female
G10208S1147.wav	American	abx	dev	G10208	Female
G10208S1149.wav	American	abx	dev	G10208	Female
G10208S1150.wav	American	abx	dev	G10208	Female
G10208S1151.wav	American	abx	dev	G10208	Female
G10208S1152.wav	American	abx	dev	G10208	Female
G10208S1153.wav	American	abx	dev	G10208	Female
G10208S1154.wav	American	abx	dev	G10208	Female
G10208S1155.wav	American	abx	dev	G10208	Female
G10208S1156.wav	American	abx	dev	G10208	Female
G10208S1157.wav	American	abx	dev	G10208	Female
G10208S1158.wav	American	abx	dev	G10208	Female
G10208S1159.wav	American	abx	dev	G10208	Female
G10208S1160.wav	American	abx	dev	G10208	Female
G10208S1161.wav	American	abx	dev	G10208	Female
G10208S1162.wav	American	abx	dev	G10208	Female
G11139S1005.wav	American	abx	dev	G11139	Female
G11139S1006.wav	American	abx	dev	G11139	Female
G11139S1007.wav	American	abx	dev	G11139	Female
G11139S1010.wav	American	abx	dev	G11139	Female
G11139S1012.wav	American	abx	dev	G11139	Female
G11139S1013.wav	American	abx	dev	G11139	Female
G11139S1015.wav	American	abx	dev	G11139	Female
G11139S1016.wav	American	abx	dev	G11139	Female
G11139S1017.wav	American	abx	dev	G11139	Female
G11139S1019.wav	American	abx	dev	G11139	Female
G11139S1020.wav	American	abx	dev	G11139	Female
G11139S1021.wav	American	abx	dev	G11139	Female
G11139S1024.wav	American	abx	dev	G11139	Female
